Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
443,676974,9,6,1697,1221,1349,0,188.5555555556,441.1349314867,1069,2,203.5,425.2993063714,4310.357561738,22.1574240665,48355.2857142857,47275.8277402678,118426,4,676974,84621.75,64370.7835295974,207316,4,459769,91953.8,97240.5990813508,198671,1280,0,0,0,0,192,124,13.2944544399,8.8629696266,0,1349,182.375,408.0424610258,166498.65,0,0,0,1,0,0,0,0,0,194.5333333333,188.5555555556,203.5,192,0,0,0,0,0,0,9,1697,6,1221,8192,65535,8,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
100,207,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,28985.50725,9661.835749,207.0,0.0,207,207,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,4830.917874,4830.917874,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
22,81,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24691.35802,81.0,0.0,81,81,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12345.67901,12345.67901,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
80,47230,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,246178.2765,190.5568495,5903.75,13818.91548,39590,48,7156,3578.0,4815.39718,6983,173,47182,9436.4,17142.04233,39590,52,0,0,0,0,72,132,63.51894982,127.0378996,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,283,2,2,64,158,32,32,32.0,0.0,79,79,79.0,0.0,784452.2968,14134.27562,94.33333333,121.714146,232,1,1,1.0,0.0,1,1,50,50.0,0.0,50,50,0,0,0,0,40,40,7067.137809,7067.137809,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32.0,79.0,40,0,0,0,0,0,0,2,64,2,158,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,115675881,16,14,434,1770,434,0,27.125,108.5,1770,0,126.4285714,473.0523982,19.05323721,0.259345334,3988823.483,4983074.531,10200000,70,116000000,7711725.4,4388364.855,10200000,98,113000000,8664582.385,3840020.869,10200000,720,0,0,0,0,520,456,0.138317511,0.121027823,0,1770,71.09677419,324.7849909,105485.2903,0,0,0,1,0,0,0,0,0,73.46666667,27.125,126.4285714,520,0,0,0,0,0,0,16,434,14,1770,29200,939,1,32,25931.18182,7390.73996,47874,22917,10200000.0,7447.711434,10200000,10200000,BENIGN
41965,79,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25316.4557,79.0,0.0,79,79,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12658.22785,12658.22785,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,287,253,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,102699170,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.80058992,0.16553201,6418698.125,13200000.0,51400000,4,103000000,7899930.0,14400000.0,51400000,4,103000000,51300000.0,28000000.0,71200000,31500000,0,0,0,0,456,100,0.136320479,0.029211531,0,231,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3206248.0,4533818.774,6412142,354,19300000.0,18800000.0,51400000,5893754,DoS slowloris
8080,1015739,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.7210878,5.907029266,203147.8,277470.2291,513283,393,1015346,507673.0,8707.312904,513830,501516,1015066,507533.0,8687.513914,513676,501390,0,0,0,0,92,60,2.953514633,2.953514633,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
53,72649,2,2,62,218,31,31,31.0,0.0,109,109,109.0,0.0,3854.148027,55.05925753,24216.33333,41899.75793,72598,4,47,47.0,0.0,47,47,4,4.0,0.0,4,4,0,0,0,0,64,64,27.52962876,27.52962876,31,109,62.2,42.72235949,1825.2,0,0,0,0,0,0,0,0,1,77.75,31.0,109.0,64,0,0,0,0,0,0,2,62,2,218,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,61383,2,2,100,190,50,50,50.0,0.0,95,95,95.0,0.0,4724.435104,65.16462213,20461.0,35434.29542,61377,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,32.58231106,32.58231106,50,95,68.0,24.64751509,607.5,0,0,0,0,0,0,0,0,1,85.0,50.0,95.0,64,0,0,0,0,0,0,2,100,2,190,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
59262,48,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,64,0,41666.66667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,227,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23193,1,1,43,99,43,43,43.0,0.0,99,99,99.0,0.0,6122.536972,86.2329151,23193.0,0.0,23193,23193,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,43.11645755,43.11645755,43,99,61.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,92.5,43.0,99.0,20,0,0,0,0,0,0,1,43,1,99,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52984,7469860,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,5.622595336,0.937099223,1244976.667,3035937.988,7442045,1,0,0.0,0.0,0,0,7457903,1491580.6,3326416.703,7442045,1,0,0,0,0,20,120,0.133871318,0.803227905,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,27815.0,0.0,27815,27815,7442045.0,0.0,7442045,7442045,BENIGN
34573,47,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,170212.766,42553.19149,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,21276.59574,21276.59574,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,33269,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,349484.5051,210.4060837,5544.833333,10671.5374,26809,3,6012,3006.0,4246.883328,6009,3,33180,11060.0,13964.32107,26809,189,0,0,0,0,72,92,90.17403589,120.2320479,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
43532,22,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,90909.09091,22.0,0.0,22,22,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,45454.54545,45454.54545,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,357,1072,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,3002987,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999005324,1501493.5,710674.1349,2004016,998971,3002987,1501493.5,710674.1349,2004016,998971,0,0.0,0.0,0,0,0,0,0,0,120,0,0.999005324,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
9081,98,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,163265.3061,40816.32653,32.66666667,27.42869544,49,1,48,48.0,0.0,48,48,1,1.0,0.0,1,1,0,0,0,0,48,40,20408.16327,20408.16327,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,47804,1,1,94,176,94,94,94.0,0.0,176,176,176.0,0.0,5648.062924,41.83750314,47804.0,0.0,47804,47804,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20.91875157,20.91875157,94,176,121.3333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,182.0,94.0,176.0,20,0,0,0,0,0,0,1,94,1,176,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,117450757,141,199,6363,345150,303,0,45.12765957,108.2603246,4656,0,1734.422111,918.2858717,2992.854273,2.894830214,346462.41,1800347.443,10200000,1,117000000,838933.9786,2756034.795,10200000,1,114000000,578115.6313,2343471.008,10200000,1,0,0,0,0,2852,3992,1.200503118,1.694327096,0,4656,1030.829912,1091.648721,1191696.93,0,0,0,1,0,0,0,0,1,1033.861765,45.12765957,1734.422111,2852,0,0,0,0,0,0,141,6363,199,345150,29200,65535,21,20,281680.0,646412.1686,2230686,86663,10100000.0,65626.64584,10200000,9963996,BENIGN
80,7744936,8,6,510,11632,510,0,63.75,180.3122292,5840,0,1938.666667,2550.37524,1567.734065,1.807632755,595764.3077,1524833.673,4999578,4,2745358,392194.0,1036836.443,2743518,4,7744888,1548977.6,2266058.395,5001695,50,0,0,0,0,264,200,1.032933003,0.774699752,0,5840,809.4666667,1802.858756,3250299.695,0,0,0,1,0,0,0,0,0,867.2857143,63.75,1938.666667,264,0,0,0,0,0,0,8,510,6,11632,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS GoldenEye
443,5548015,7,4,617,164,517,0,88.1428571429,189.988972111,152,0,41.0,74.0540343263,140.7710685714,1.9826911066,554801.5,1719392.51083174,5447982,46,5548015,924669.166666667,2245209.77958171,5507642,46,80412,26804.0,30533.1474139172,60179,275,0,0,0,0,160,92,1.2617125224,0.7209785842,0,517,65.0833333333,148.7233296692,22118.6287878788,0,0,0,1,0,0,0,0,0,71.0,88.1428571429,41.0,160,0,0,0,0,0,0,7,617,4,164,29200,30,6,20,99987.0,0.0,99987,99987,5447982.0,0.0,5447982,5447982,BENIGN
59172,54,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,18518.51852,18518.51852,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,357,332,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
59368,1137,2,1,280,6,274,6,140.0,189.5046174,6,6,6.0,0.0,251539.1381,2638.522427,568.5,781.3529932,1121,16,1137,1137.0,0.0,1137,1137,0,0.0,0.0,0,0,1,0,0,0,40,20,1759.014952,879.5074758,6,274,140.0,154.7298721,23941.33333,0,1,0,0,1,0,0,0,0,186.6666667,140.0,6.0,40,0,0,0,0,0,0,2,280,1,6,60,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,279,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,50179.21147,10752.68817,139.5,26.1629509,158,121,279,279.0,0.0,279,279,0,0.0,0.0,0,0,1,0,0,0,64,20,7168.458781,3584.229391,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
22,13797644,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,344.4791009,3.841235504,265339.3077,713982.4778,2403011,3,11700000,583506.7,1022263.848,2449761,317,13800000,445082.5484,885454.9358,2403011,3,0,0,0,0,680,1032,1.521998973,2.319236531,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
80,107682642,2,1,295,6,295,0,147.5,208.5965005,6,6,6.0,0.0,2.795250882,0.027859643,53800000.0,76100000.0,108000000,43,108000000,108000000.0,0.0,108000000,108000000,0,0.0,0.0,0,0,0,0,0,0,64,20,0.018573096,0.009286548,0,295,75.25,146.5273012,21470.25,0,0,0,0,1,0,0,0,0,100.3333333,147.5,6.0,64,0,0,0,0,0,0,2,295,1,6,410,0,1,32,0.0,0.0,0,0,108000000.0,0.0,108000000,108000000,DoS GoldenEye
21,8500562,9,15,103,188,23,0,11.44444444,9.139353247,34,0,12.53333333,14.54975045,34.23303071,2.823342739,369589.6522,962446.1963,3102359,3,5354965,669370.625,1239703.413,2806983,230,8500490,607177.8571,1188380.063,3102359,3,0,0,0,0,296,488,1.058753527,1.764589212,0,34,11.64,12.54950198,157.49,0,0,0,1,0,0,0,0,1,12.125,11.44444444,12.53333333,296,0,0,0,0,0,0,9,103,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
53,957218,2,2,78,106,39,39,39.0,0.0,53,53,53.0,0.0,192.223714974,4.1787764125,319072.666666667,552646.605872445,957214,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,40,40,2.0893882062,2.0893882062,39,53,44.6,7.6681158051,58.8,0,0,0,0,0,0,0,0,1,55.75,39.0,53.0,40,0,0,0,0,0,0,2,78,2,106,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,10289050,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,461.9474101,5.151107245,197866.3462,531478.7528,1992054,4,8510781,425539.05,755263.7953,2064247,569,10300000,331902.1613,659028.6347,1992054,4,0,0,0,0,680,1032,2.041004757,3.110102488,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
51632,52,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,230769.2308,38461.53846,52.0,0.0,52,52,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,19230.76923,19230.76923,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
21,247,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,56680.16194,12145.74899,123.5,53.03300859,161,86,247,247.0,0.0,247,247,0,0.0,0.0,0,0,1,0,0,0,64,20,8097.165992,4048.582996,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
443,24202836,11,9,905,4145,601,0,82.27272727,182.8398703,1448,0,460.5555556,619.1997075,208.6532339,0.826349441,1273833.474,3193123.02,10000000,6,24200000,2420283.6,4179119.922,10100000,218,20300000,2534480.25,4639831.154,10100000,49,0,0,0,0,360,296,0.454492193,0.371857248,0,1448,240.4761905,456.652233,208531.2619,0,0,0,1,0,0,0,0,0,252.5,82.27272727,460.5555556,360,0,0,0,0,0,0,11,905,9,4145,29200,114,3,32,155113.0,148167.1549,259883,50343,9982844.5,32305.58751,10000000,9960001,BENIGN
80,9781544,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.067000465,0.511166744,2445386.0,4889433.346,9779536,186,9781544,2445386.0,4889433.346,9779536,186,0,0.0,0.0,0,0,0,0,0,0,100,0,0.511166744,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2008.0,0.0,2008,2008,9779536.0,0.0,9779536,9779536,DDoS
444,69483113,20,20,3734,120,705,6,186.7,226.9546906,6,6,6.0,0.0,55.46671462,0.575679446,1781618.282,8982985.218,55000000,33,69500000,3656979.632,12800000.0,55000000,545,69500000,3656980.316,12800000.0,55000000,574,1,0,0,0,400,400,0.287839723,0.287839723,6,705,94.87804878,180.8824473,32718.45976,0,1,0,0,1,0,0,0,1,97.25,186.7,6.0,400,0,0,0,0,0,0,20,3734,20,120,255,1452,19,20,567480.0,12679.8388,576446,558514,33900000.0,29900000.0,55000000,12800000,Infiltration
80,2002978,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,14.97769821,2.496283035,500744.5,999484.6655,1999971,3,2002978,500744.5,999484.6655,1999971,3,0,0.0,0.0,0,0,0,0,0,0,100,0,2.496283035,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,85240045,9,5,386,11595,380,0,42.88888889,126.4322392,10136,0,2319.0,4414.366206,140.5560028,0.164242053,6556926.538,23600000.0,85100000,1,85100000,10600000.0,30100000.0,85100000,1,133344,33336.0,56967.92066,118146,83,0,0,0,0,284,168,0.105584177,0.058657876,0,10136,798.7333333,2610.557315,6815009.495,0,0,0,0,1,0,0,0,0,855.7857143,42.88888889,2319.0,284,0,0,0,0,0,0,9,386,5,11595,251,235,2,20,2001.0,0.0,2001,2001,85100000.0,0.0,85100000,85100000,DoS Hulk
80,6787,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,1768.086047,294.6810078,6787.0,0.0,6787,6787,6787,6787.0,0.0,6787,6787,0,0.0,0.0,0,0,0,0,0,0,40,0,294.6810078,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,105645857,16,3,2541,6,231,0,158.8125,110.5828309,6,0,2.0,3.464101615,24.10884887,0.179846144,5869214.278,12500000.0,51300000,120,106000000,7043047.067,13500000.0,51300000,248,103000000,51300000.0,27900000.0,71000000,31600000,0,0,0,0,536,100,0.151449384,0.02839676,0,231,127.35,117.5733925,13823.50263,0,0,0,1,0,0,0,0,0,134.0526316,158.8125,2.0,536,0,0,0,0,0,0,16,2541,3,6,29200,0,11,32,4707597.0,6656880.015,9414722,472,19200000.0,18800000.0,51300000,5958379,DoS slowloris
80,85403318,6,8,392,11595,374,0,65.33333333,151.2437327,5792,0,1449.375,2046.673464,140.3575444,0.163928057,6569486.0,23600000.0,85200000,1,85300000,17100000.0,38100000.0,85200000,1,85400000,12200000.0,32200000.0,85300000,49,0,0,0,0,164,264,0.070254882,0.093673176,0,5792,799.5333333,1618.615496,2619916.124,1,0,0,0,0,0,0,0,1,856.6428571,65.33333333,1449.375,164,0,0,0,0,0,0,6,392,8,11595,0,235,3,20,10013.0,0.0,10013,10013,85200000.0,0.0,85200000,85200000,DoS Hulk
59492,84,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,23809.52381,84.0,0.0,84,84,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,11904.7619,11904.7619,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,119,254,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,938,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2132.196162,938.0,0.0,938,938,938,938.0,0.0,938,938,0,0.0,0.0,0,0,0,0,0,0,64,0,2132.196162,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
8080,1024626,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.56738556,5.855795188,204925.2,279746.1549,514179,594,1023983,511991.5,3933.635024,514773,509210,1023965,511982.5,4015.65941,514822,509143,0,0,0,0,92,60,2.927897594,2.927897594,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
49634,149,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,80536.91275,13422.81879,149.0,0.0,149,149,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,6711.409396,6711.409396,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,913,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5362469,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.745925058,1787489.667,3075409.237,5338640,63,5362469,2681234.5,3758138.899,5338640,23829,0,0.0,0.0,0,0,0,0,0,0,104,40,0.559443794,0.186481265,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,30170,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,385581.7037,265.1640703,4310.0,10937.01559,29107,5,835,417.5,521.1376977,786,49,30080,7520.0,14395.49082,29107,5,0,0,0,0,72,112,99.43652635,165.7275439,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
444,119299621,2805,2028,13712,7878627,5792,0,4.888413547,110.1207904,17376,0,3884.924556,2524.025452,66155.60832,40.51144471,24689.4911,152728.5209,996008,-1,119000000,42531.96398,199646.5735,996884,0,119000000,58855.25752,232967.1129,996008,1,0,0,0,0,89772,64896,23.51222893,16.99921578,0,17376,1633.870707,2519.708446,6348930.654,0,0,0,0,1,0,0,0,0,1634.208773,4.888413547,3884.924556,89772,0,0,0,0,0,0,2805,13712,2028,7878627,349,349,120,32,0.0,0.0,0,0,0.0,0.0,0,0,Heartbleed
80,63138881,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.11086671,10500000.0,11900000.0,32100000,999720,63100000,10500000.0,11900000.0,32100000,999720,0,0.0,0.0,0,0,0,0,0,0,280,0,0.11086671,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7011660.0,0.0,7011660,7011660,18700000.0,12200000.0,32100000,8015943,DoS Slowhttptest
443,3453507,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,52.41049171,1.737364366,690701.4,1411730.315,3211639,3,3453507,863376.75,1569545.892,3211639,3,0,0.0,0.0,0,0,1,0,0,0,100,20,1.447803638,0.289560728,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,256,360,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,46344834,9,9,432,1963,432,0,48.0,144.0,1448,0,218.1111111,491.6524292,51.67782023,0.388392803,2726166.706,4414750.028,10200000,22,41100000,5139621.0,5374376.489,10200000,343,46300000,5788470.5,4973843.56,10200000,173,0,0,0,0,296,296,0.194196402,0.194196402,0,1448,126.0526316,353.2906379,124814.2749,0,0,0,1,0,0,0,0,1,133.0555556,48.0,218.1111111,296,0,0,0,0,0,0,9,432,9,1963,29200,939,1,32,141706.5,208960.4108,455147,37063,10100000.0,94826.18182,10200000,10000000,BENIGN
443,119520765,34,40,3094,36019,518,0,91.0,164.0984553,2860,0,900.475,919.8170941,327.2485748,0.619139277,1637270.753,9599120.638,58900000,2,120000000,3621841.364,14100000.0,58900000,2,119000000,3062238.103,13100000.0,58900000,2,0,0,0,0,692,812,0.284469397,0.334669879,0,2860,521.5066667,790.1691809,624367.3344,0,0,0,1,0,0,0,0,1,528.5540541,91.0,900.475,692,0,0,0,0,0,0,34,3094,40,36019,8192,393,33,20,1295117.5,1710183.712,2504400,85835,58400000.0,654217.3153,58900000,58000000,BENIGN
443,116085800,22,22,6910,6549,3317,0,314.0909091,906.009561,1413,0,297.6818182,531.7605428,115.9401064,0.379029993,2699669.767,4403994.951,10000000,3,116000000,5527895.238,4967662.559,10000000,3,111000000,5275545.524,5115809.201,10000000,4,0,0,0,0,452,580,0.189514997,0.189514997,0,3317,299.0888889,727.2382948,528875.5374,0,0,0,1,0,0,0,0,1,305.8863636,314.0909091,297.6818182,452,0,0,0,0,0,0,22,6910,22,6549,8192,24820,21,20,67598.58333,114536.2981,431300,34422,9606217.833,1367220.829,10000000,5264709,BENIGN
